Year  DOY  Hour  Kp  F10.7
2004 335  0 40 107.5
2004 335  1 40 107.5
2004 335  2 40 107.5
2004 335  3 40 107.5
2004 335  4 40 107.5
2004 335  5 40 107.5
2004 335  6 30 107.5
2004 335  7 30 107.5
2004 335  8 30 107.5
2004 335  9 20 107.5
2004 335 10 20 107.5
2004 335 11 20 107.5
2004 335 12 23 107.5
2004 335 13 23 107.5
2004 335 14 23 107.5
2004 335 15 27 107.5
2004 335 16 27 107.5
2004 335 17 27 107.5
2004 335 18 40 107.5
2004 335 19 40 107.5
2004 335 20 40 107.5
2004 335 21 33 107.5
2004 335 22 33 107.5
2004 335 23 33 107.5
2004 336  0 20 107.8
2004 336  1 20 107.8
2004 336  2 20 107.8
2004 336  3 33 107.8
2004 336  4 33 107.8
2004 336  5 33 107.8
2004 336  6 40 107.8
2004 336  7 40 107.8
2004 336  8 40 107.8
2004 336  9 27 107.8
2004 336 10 27 107.8
2004 336 11 27 107.8
2004 336 12 10 107.8
2004 336 13 10 107.8
2004 336 14 10 107.8
2004 336 15 20 107.8
2004 336 16 20 107.8
2004 336 17 20 107.8
2004 336 18 13 107.8
2004 336 19 13 107.8
2004 336 20 13 107.8
2004 336 21 27 107.8
2004 336 22 27 107.8
2004 336 23 27 107.8
2004 337  0 17 102.6
2004 337  1 17 102.6
2004 337  2 17 102.6
2004 337  3 10 102.6
2004 337  4 10 102.6
2004 337  5 10 102.6
2004 337  6 10 102.6
2004 337  7 10 102.6
2004 337  8 10 102.6
2004 337  9  3 102.6
2004 337 10  3 102.6
2004 337 11  3 102.6
2004 337 12  3 102.6
2004 337 13  3 102.6
2004 337 14  3 102.6
2004 337 15 13 102.6
2004 337 16 13 102.6
2004 337 17 13 102.6
2004 337 18 10 102.6
2004 337 19 10 102.6
2004 337 20 10 102.6
2004 337 21  3 102.6
2004 337 22  3 102.6
2004 337 23  3 102.6
2004 338  0  7  97.9
2004 338  1  7  97.9
2004 338  2  7  97.9
2004 338  3  3  97.9
2004 338  4  3  97.9
2004 338  5  3  97.9
2004 338  6  3  97.9
2004 338  7  3  97.9
2004 338  8  3  97.9
2004 338  9  3  97.9
2004 338 10  3  97.9
2004 338 11  3  97.9
2004 338 12  7  97.9
2004 338 13  7  97.9
2004 338 14  7  97.9
2004 338 15  7  97.9
2004 338 16  7  97.9
2004 338 17  7  97.9
2004 338 18 10  97.9
2004 338 19 10  97.9
2004 338 20 10  97.9
2004 338 21 10  97.9
2004 338 22 10  97.9
2004 338 23 10  97.9
2004 339  0  0  94.6
2004 339  1  0  94.6
2004 339  2  0  94.6
2004 339  3  0  94.6
2004 339  4  0  94.6
2004 339  5  0  94.6
2004 339  6  0  94.6
2004 339  7  0  94.6
2004 339  8  0  94.6
2004 339  9  0  94.6
2004 339 10  0  94.6
2004 339 11  0  94.6
2004 339 12  0  94.6
2004 339 13  0  94.6
2004 339 14  0  94.6
2004 339 15  0  94.6
2004 339 16  0  94.6
2004 339 17  0  94.6
2004 339 18  0  94.6
2004 339 19  0  94.6
2004 339 20  0  94.6
2004 339 21  0  94.6
2004 339 22  0  94.6
2004 339 23  0  94.6
2004 340  0  3  93.1
2004 340  1  3  93.1
2004 340  2  3  93.1
2004 340  3 10  93.1
2004 340  4 10  93.1
2004 340  5 10  93.1
2004 340  6 43  93.1
2004 340  7 43  93.1
2004 340  8 43  93.1
2004 340  9 20  93.1
2004 340 10 20  93.1
2004 340 11 20  93.1
2004 340 12 17  93.1
2004 340 13 17  93.1
2004 340 14 17  93.1
2004 340 15 20  93.1
2004 340 16 20  93.1
2004 340 17 20  93.1
2004 340 18 17  93.1
2004 340 19 17  93.1
2004 340 20 17  93.1
2004 340 21 17  93.1
2004 340 22 17  93.1
2004 340 23 17  93.1
2004 341  0 23  90.4
2004 341  1 23  90.4
2004 341  2 23  90.4
2004 341  3 30  90.4
2004 341  4 30  90.4
2004 341  5 30  90.4
2004 341  6 40  90.4
2004 341  7 40  90.4
2004 341  8 40  90.4
2004 341  9 30  90.4
2004 341 10 30  90.4
2004 341 11 30  90.4
2004 341 12 43  90.4
2004 341 13 43  90.4
2004 341 14 43  90.4
2004 341 15 37  90.4
2004 341 16 37  90.4
2004 341 17 37  90.4
2004 341 18 37  90.4
2004 341 19 37  90.4
2004 341 20 37  90.4
2004 341 21 37  90.4
2004 341 22 37  90.4
2004 341 23 37  90.4
2004 342  0 30  87.1
2004 342  1 30  87.1
2004 342  2 30  87.1
2004 342  3 30  87.1
2004 342  4 30  87.1
2004 342  5 30  87.1
2004 342  6 30  87.1
2004 342  7 30  87.1
2004 342  8 30  87.1
2004 342  9 23  87.1
2004 342 10 23  87.1
2004 342 11 23  87.1
2004 342 12 30  87.1
2004 342 13 30  87.1
2004 342 14 30  87.1
2004 342 15 27  87.1
2004 342 16 27  87.1
2004 342 17 27  87.1
2004 342 18 37  87.1
2004 342 19 37  87.1
