mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
12.5,77.68907972003642,45.8,116.1,62.75,90.9,15.753080799710464,-0.5,,49.0,83.3,60.9,71.2,15.753080799710464,13.125,
12.5,79.04359669387343,24.7,118.1,65.3,89.3,14.404153721389571,-0.5,,49.9,86.2,62.3,71.7,14.404153721389571,13.375,
12.5,80.42583697259252,46.9,109.7,66.8,91.65,14.515412483640938,-2.5,,47.3,80.0,64.325,71.9,14.515412483640938,13.625,
12.5,81.09437121088673,48.5,115.7,67.875,92.675,15.2981281491883,-2.5,,53.9,79.2,64.35,71.35,15.2981281491883,13.875,
12.5,82.28983397105452,49.6,114.2,70.02499999999999,92.525,14.290767045626854,-2.5,,54.5,79.9,63.4,71.57499999999999,14.290767045626854,14.125,
11.5,82.97143066907654,52.1,111.5,72.975,91.225,12.591351027542702,-0.5,,39.5,80.2,64.8,74.0,12.591351027542702,14.375,
11.5,81.91567977660662,52.0,111.2,74.3,90.25,12.441070041701472,-0.5,,48.6,93.5,63.0,72.6,12.441070041701472,14.625,
12.5,81.15050274750124,48.5,111.3,68.8,91.95,14.381087562978047,-4.5,,49.1,77.8,63.2,71.45,14.381087562978047,14.875,
12.5,80.72350107876726,48.0,109.4,69.0,90.80000000000001,13.864493742873254,-4.5,,45.7,78.4,63.1,70.8,13.864493742873254,15.125,
12.5,79.52839492287218,48.6,113.2,69.85000000000001,92.8,14.150548291272308,-12.5,67.40982978208497,42.7,105.3,56.6,75.8,14.150548291272308,15.375,16.494775495104204
12.5,79.66091174100298,49.5,108.1,71.35,93.375,13.585251848491206,-12.5,67.43700827308903,44.0,101.3,57.2,75.4,13.585251848491206,15.625,16.62009016407967
12.5,78.94764988822413,48.5,107.2,69.30000000000001,89.95,13.362106744142574,-13.5,68.97566409893162,39.7,110.9,57.9,78.7,13.362106744142574,15.875,13.482642486171436
12.5,78.2553945040733,47.3,105.9,69.75,88.0,13.128196441730427,-13.5,69.73272701548026,31.2,112.2,57.9,78.9,13.128196441730427,16.125,11.518042665967533
12.5,77.59661802347091,46.8,104.6,68.6,86.6,12.729746086067086,-13.5,69.75283523856784,37.3,114.9,58.6,80.92500000000001,12.729746086067086,16.375,10.646504091133728
12.5,76.71637726108362,47.3,116.4,68.2,86.6,12.738544164383365,-13.5,69.29317560206132,38.1,115.8,59.650000000000006,80.2,12.738544164383365,16.625,10.168104091079682
12.5,75.56344730628317,44.5,105.2,67.95,84.55,12.238582332220892,-13.5,68.94331203186732,31.5,113.8,59.7,81.9,12.238582332220892,16.875,9.16238839585976
12.5,74.43843690859923,43.3,105.2,65.875,84.225,12.877268550312092,-13.5,69.21049584367391,30.9,115.8,58.5,82.3,12.877268550312092,17.125,7.278774669271032
12.5,72.87179393090943,40.6,104.5,64.35,82.45,12.58464447776992,-13.5,69.53741283546536,28.1,115.5,58.2,83.7,12.58464447776992,17.375,4.682816752029513
12.5,71.45377820889114,43.0,98.8,63.1,81.1,11.940764190307943,-13.5,69.29938211768655,28.0,114.4,59.8,82.2,11.940764190307943,17.625,3.061240097495396
13.5,69.41567391491999,37.2,105.0,58.95,81.25,14.793354934576808,-13.5,69.55125231161419,23.1,121.5,57.849999999999994,82.65,14.793354934576808,17.875,-0.19512325756301102
13.5,67.85093689671822,35.5,113.2,57.625,79.775,14.705429759410148,-13.5,67.59544955350572,22.6,120.2,57.0,83.19999999999999,14.705429759410148,18.125,0.37725235779014077
13.5,66.34837815050712,31.2,104.1,56.625,77.7,15.00913127265735,-13.5,65.5734816265815,25.2,118.3,55.2,81.65,15.00913127265735,18.375,1.1747810790948212
13.5,65.3311273337362,29.6,101.9,55.5,76.65,14.870897574356016,-14.5,64.52681467216927,21.2,112.3,54.075,78.1,14.870897574356016,18.625,1.2387577519600028
14.5,63.82978286671154,24.0,102.4,53.1,78.7,16.83303693537831,-14.5,63.99373538028608,20.3,109.8,53.9,76.75,16.83303693537831,18.875,-0.256529496016112
14.5,63.24432951391055,20.4,100.2,49.9,78.55,18.4841190231272,-14.5,65.01164306668717,25.7,117.6,53.8,78.3,18.4841190231272,19.125,-2.755916184201118
14.5,63.014457595067135,21.2,102.7,49.35,75.85,17.52992687942414,-14.5,65.18818591204459,22.6,118.7,55.1,77.42500000000001,17.52992687942414,19.375,-3.3910818958376168
14.5,64.15626452289739,24.8,104.6,50.5,75.1,16.498642063209385,-14.5,65.27750060707048,22.2,119.8,54.9,77.2,16.498642063209385,19.625,-1.7325248679078886
14.5,64.71681564840137,24.2,101.0,53.9,75.3,15.853009422746053,-14.5,64.60314061850785,25.8,123.4,53.45,77.6,15.853009422746053,19.875,0.17580431230411972
14.5,64.9266048843512,23.6,106.1,57.7,78.3,17.40209342948227,-14.5,62.44537298077138,25.1,119.4,53.075,73.6,17.40209342948227,20.125,3.8960404716448145
13.5,65.27934021254067,26.3,100.5,54.475,75.525,15.070774938369802,-14.5,61.52722003414178,21.0,121.5,53.3,71.8,15.070774938369802,20.375,5.91786445606557
13.5,66.34901572121919,26.0,102.6,54.4,79.325,17.147609261368764,-14.5,59.07597704668233,14.0,113.7,48.3,73.5,17.147609261368764,20.625,11.597431283883886
13.5,66.4447171964452,26.0,101.2,55.4,80.6,17.085557421208616,-13.5,55.565702012393125,16.7,99.1,47.9,66.5,17.085557421208616,20.875,17.832928129574046
13.5,64.31469328920369,17.5,97.7,55.275,78.0,15.757995813010128,-13.5,52.81923464015791,15.1,98.7,43.95,62.275,15.757995813010128,21.125,19.627888951146918
12.5,61.98240315374115,12.2,94.8,52.3,72.15,15.033630015221975,-13.5,49.942380832958776,12.7,92.2,41.8,59.1,15.033630015221975,21.375,21.514488376789
11.5,59.42126986735741,14.6,95.7,52.2,68.4,13.207356796443667,-12.5,47.163294018748985,8.2,78.0,40.1,54.7,13.207356796443667,21.625,23.00140921288939
11.5,57.386365706673125,16.1,89.9,48.2,66.875,13.881398433467092,-11.5,44.23166031526834,10.2,75.6,37.175000000000004,51.6,13.881398433467092,21.875,25.89049582318083
11.5,54.816769002044026,21.3,90.4,46.9,64.14999999999999,14.29894574719432,-11.5,42.7522261644243,10.3,79.4,35.650000000000006,49.3,14.29894574719432,22.125,24.730279976821908
10.5,52.85224470592345,16.3,78.3,45.6,61.0,12.222349434787072,-11.5,41.102884397216684,13.9,88.6,33.5,47.3,12.222349434787072,22.375,25.01057775315021
10.5,50.71889250502125,18.3,93.8,43.075,58.775,12.258158228459177,-10.5,39.64645860848484,8.4,71.4,33.7,45.9,12.258158228459177,22.625,24.505927902893994
10.5,48.197978999829466,10.4,77.7,41.5,55.7,11.16025858048574,-10.5,38.037836717118886,11.3,69.6,32.5,44.3,11.16025858048574,22.875,23.563625387528532
