mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
11.5,54.79418858028189,27.3,94.6,45.25,62.775,10.829298993019481,-2.5,,29.5,57.3,39.1,48.2975,10.829298993019481,13.125,
10.5,55.11694049064492,28.9,100.2,44.5,57.375,14.938348473307506,-2.5,,29.4,59.1,44.625,48.0514,14.938348473307506,13.375,
10.5,56.383258061461085,30.9,76.0,46.5,60.2,9.400078778158154,-2.5,,30.7,61.3,44.525,48.462025,9.400078778158154,13.625,
10.5,57.67949073532004,32.5,80.9,49.075,61.2,9.227538257804186,-12.5,50.18367735718468,29.9,78.0,41.0103,60.75,9.227538257804186,13.875,13.898745068765017
11.5,57.4286999500042,30.6,85.6,46.8,60.9,10.967520055025384,-13.5,51.25080313067064,25.7,90.1,40.961549999999995,62.275,10.967520055025384,14.125,11.369019261612916
11.5,56.89523281585787,34.7,85.6,45.6,59.4,11.965427137291185,-13.5,52.39364659299055,24.0,93.6,39.75,63.3,11.965427137291185,14.375,8.237958422150045
9.5,56.098797690485945,40.3264,85.8,49.575,62.324999999999996,10.348249856173187,-13.5,51.751267138791974,24.0,92.3,36.35025,62.7,10.348249856173187,14.625,8.062175129103405
8.5,57.4237938709798,40.9867,82.8,50.699999999999996,65.775,10.948810671351623,-13.5,51.17418427684477,24.7,94.4,38.1,62.8,10.948810671351623,14.875,11.509624213496874
7.5,56.534234358900605,42.4,78.5,52.925,63.949999999999996,8.863055429779902,-14.5,52.84509201761015,23.8,94.3,36.139025000000004,70.5,8.863055429779902,15.125,6.745593456283526
8.5,56.29587281040552,40.9,67.4,52.8,61.05,5.755449479650659,-14.5,51.82530761827402,20.5,99.8,36.625,64.275,5.755449479650659,15.375,8.269545660538624
7.5,54.41650003268216,44.5896,71.0,52.075,60.65,6.135303228235749,-1.5,,32.4,118.5,43.85,51.05,6.135303228235749,15.625,
11.5,54.26872973189276,35.8068,77.2,45.475,62.324999999999996,11.425201809288117,-1.5,,32.3,132.8,42.4,51.0,11.425201809288117,15.875,
10.5,53.31268428905837,32.5,72.0,44.6,57.0,9.197003665120274,-6.5,48.60037358500958,33.2,58.5,44.95,51.0,9.197003665120274,16.125,9.24770741325749
10.5,53.32989711096762,31.8,79.2,43.20785,58.125,10.081823005163194,-5.5,48.78393551144545,35.7,62.9,44.525,50.7,10.081823005163194,16.375,8.903713596436639
11.5,52.37033620826401,30.2,85.1,43.1,58.1,11.992757975109543,-6.5,48.37436925558837,33.6,84.3,45.0,52.6432,11.992757975109543,16.625,7.932857482241402
11.5,51.539734559093866,31.6,87.7,43.5,55.6,10.188341126763612,-6.5,47.663054708506195,34.0,85.0,45.824999999999996,51.775,10.188341126763612,16.875,7.8156670376077955
11.5,49.90575599528296,33.2,63.1,42.9,55.1,7.32072191177431,-7.5,46.38487927783012,31.8,77.6,41.0,48.222300000000004,7.32072191177431,17.125,7.313020019997643
11.5,47.80209697443762,30.8,78.6,40.0,56.7,10.161629364899916,-7.5,45.41675700908095,32.0,67.6,40.55,47.7143,10.161629364899916,17.375,5.117719996382708
11.5,47.45655669523941,29.4,74.9,39.6,57.4,10.494717256921412,-8.5,44.50674589245267,31.7,71.8,40.65,48.067475,10.494717256921412,17.625,6.415191102937889
